title_original,year,publication_type,doi,language,periodical_magazine_name,qualis,issn,isbn,book_title,start_page,end_page,publishing_company,publishing_company_city,authors_list,title_processed
Impressão 3d: Aplicações E Espaços De Inovação Da Uneb,2018,BOOK_CHAPTER,,pt,,,,,Empreendedorismo E Inovação Em Saúde: Ciência & Mercado,22.0,36.0,EDIFBA,Salvador,"['Hugo Saba Pereira Cardoso', 'Eduardo Manuel de Freitas Jorge']",impressao aplicacoes espaco inovacao de o uneb
Características De Estratégia Em Burocracias Profissionais: Uma Revisão Sistemática,2023,BOOK_CHAPTER,,pt,,,,,Características De Estratégia Em Burocracias Profissionais: Uma Revisão Sistemática,119.0,147.0,Dialética,São Paulo,['Aloisio Santos Nascimento Filho'],caracteristica estrategia burocracia profissional revisao sistematico
A Relação Semântica Que Permeia Estudos Sobre A Universidade E O Empreendedorismo Para A Inovação,2022,BOOK_CHAPTER,,pt,,,,,Sistemas De Representação Do Conhecimento: Uma Visão  Transdisciplinar Entre Computação E Humanidades,147.0,164.0,EDUFBA,Salvador,"['Hugo Saba Pereira Cardoso', 'Eduardo Manuel de Freitas Jorge']",relacao semantico permear estudo sobre universidade empreendedorismo inovacao
Patrocinadores De Campanhas Políticas: Redes De Interesses,2013,BOOK_CHAPTER,,pt,,,,,Construção Do Conhecimento Em Organizações Na Perspectiva Das Redes Sociais.,413.0,439.0,Eduneb,Salvador,['Hugo Saba Pereira Cardoso'],patrocinador campanha politico rede interesse
Desafios Da Gestão Conhecimento Aplicado À Metodologia Multicritério De Apoio A Decisão,2018,BOOK_CHAPTER,,pt,,,,,Pesquisa Aplicada E Inovação - Volume 2,311.0,329.0,EDIFBA,Salvador,['Hugo Saba Pereira Cardoso'],desafio de o gestao conhecimento aplicar metodologia multicriterio apoio decisao
Análise De Aplicativos Para Apoio Ao Turismo Acessível No Contexto Da Deficiência Visual E Da Pessoa Idosa,2023,BOOK_CHAPTER,,pt,,,,,"Leituras Territoriais : Ambiente, Cidade E Educação",191.0,215.0,C&A ALFA COMUNICAÇÃO,"Goiânia,",['Eduardo Manuel de Freitas Jorge'],analise aplicativo apoio a o turismo acessivel em o contexto de o deficiencia visual pessoa idoso
Pesquisa Aplicada & Inovação Volume 3,2021,BOOK,,pt,,,,9786556302683,,,,Editora da UFBA,Salvador,['Eduardo Manuel de Freitas Jorge'],pesquisa aplicar inovacao volume
Técnicas E Ferramentas Voltadas Para Projetos De Software Super Ágeis,2017,BOOK_CHAPTER,,pt,,,,,Empreendedorismo E Inovação,123.0,151.0,EDIFBA,Salvador,"['Eduardo Manuel de Freitas Jorge', 'Hugo Saba Pereira Cardoso']",tecnica ferramento voltar projeto software super ageis
"Inteligência Artificial Em Ambientes Virtuais De Ensino E Aprendizagem: Aspectos Didáticos, Tecnológicos E Possibilidades De Aplicação",2021,BOOK_CHAPTER,,pt,,,,,Construção Do Conhecimento Em Organizações Na Perspectiva Da Modelagem De Sistemas Cognitivos,110.0,133.0,Pimenta Cultural,,"['Hugo Saba Pereira Cardoso', 'Eduardo Manuel de Freitas Jorge', 'Marcio Luis Valença Araújo']",inteligencia artificial ambiente virtual ensino aprendizagem aspecto didatico tecnologico possibilidade aplicacao
Produção Emergencial De Face Shields Utilizando  Impressão Tridimensional (3d) No Combate À Covid-19:  Influência Dos Processos De Aprendizagem Na Formação  Integrativa Dos Makers,2020,BOOK_CHAPTER,,pt,,,,,Multidisciplinaridade E Tecnologias Integrativas Em Saúde,189.0,205.0,Edufba,Salavdor,['Eduardo Manuel de Freitas Jorge'],producao emergencial face shields utilizar impressao tridimensional em o combate covid influencia de o processo aprendizagem formacao integrativo makers
Empreendedorismo E Inovação,2017,BOOK,,pt,,,,9788567562186,,,,EDIFBA,Salvador,"['Hugo Saba Pereira Cardoso', 'Eduardo Manuel de Freitas Jorge']",empreendedorismo inovacao
Projeto Do Sistema De Controle De Uma Coluna De Destilação Do Processo De Recuperação De Metanol Utilizando Simulador Dinâmico,2018,BOOK_CHAPTER,,pt,,,,,Pesquisa Aplicada & Inovação - 2,123.0,148.0,Edifiba,salvador,['Aloisio Santos Nascimento Filho'],projeto de o sistema controle coluna destilacao processo recuperacao metanol utilizar simulador dinamico
Desafios  Da Gestão Do Conhecimento Em Uma Instituição Pública De Ensino,2019,BOOK_CHAPTER,,pt,,,,,As Interfaces Da Educação E Seus Desafios,137.0,148.0,CRV,Curitiba,['Hugo Saba Pereira Cardoso'],desafio de o gestao conhecimento instituicao publico ensino
Construção Do Conhecimento Em Organizações Na Perspectiva Da Modelagem De Sistemas Cognitivos,2021,BOOK,,pt,,,,9786559391738,,,,Pimenta Cultural,São Paulo,['Aloisio Santos Nascimento Filho'],construcao de o conhecimento organizacoes em o perspectiva modelagem sistema cognitivo
Difusão Da Covid-19: Experiências E Desafios Da Vigilância Epidemiológica Do Estado Da Bahia No Enfrentamento Da Pandemia,2021,BOOK_CHAPTER,,pt,,,,,Construção Do Conhecimento Em Organizações Na Perspectiva Da Modelagem De Sistemas Cognitivos,256.0,277.0,Pimenta Cultural,São Paulo,['Marcio Luis Valença Araújo'],difusao de o covid experiencio desafio vigilancia epidemiologico estado bahia em o enfrentamento pandemia
Software Para Él Calculo Del Semivariograma Experimental A Partir De Series Exhaustivas De Datos,1998,BOOK_CHAPTER,,es,,,,,Avances Sobre Investigación En Erosión Hídrica,197.0,225.0,Serviço de publicações da Universidade de La Coruña,La Coruña,['José Garcia Vivas Miranda'],software calculo del semivariograma experimental partir serie exhaustivo dato
Modelagem Multicritério No Processo Decisório De Linha De Crédito No Banco Do Brasil,2021,BOOK_CHAPTER,,pt,,,,,Construção Do Conhecimento Em Organizações Na Perspectiva Da Modelagem De Processos Industriais E Sistemas Complexos,78.0,111.0,Pimenta Cultural,,['Hugo Saba Pereira Cardoso'],modelagem multicriterio em o processo decisorio linha credito banco de o brasil
Uso De Medidas Não Lineares Para Avaliação Da Doença De Parkinson Através Da Análise Do Equilíbrio,2022,BOOK_CHAPTER,,pt,,,,,Saúde E Reabilitação: O Ponto De Equilíbrio,329.0,,,,['José Garcia Vivas Miranda'],uso medida nao linear avaliacao de o doenca parkinson atrave analise equilibrio
Comunicando-Se Com O Computador: Utilizando A Linguagem Java,2018,BOOK,,pt,,,,9788567562223,,,,EDIFBA,Salvador,"['Hugo Saba Pereira Cardoso', 'Marcio Luis Valença Araújo']",comunicar computador utilizar linguagem jar
Pesquisa Aplicada & Inovação,2016,BOOK,,pt,,,,9788567562315,,,,EDIFBA,Salvador,"['Eduardo Manuel de Freitas Jorge', 'Hugo Saba Pereira Cardoso']",pesquisa aplicar inovacao
A Área De Mediunidade E Análise Da Rede De Coautoria,2020,BOOK_CHAPTER,,pt,,,,,Psicologia: Compreensão Teórica E Intervenção Prática 2,42.0,52.0,Atena Editora,,['José Garcia Vivas Miranda'],areo mediunidade analise de o rede coautoria
Uma Visão Histórica-Epistemológica Do Conceito Ontologia: Desvelando A Ontologia Na Filosofia E Na Ciência Da Computação,2010,BOOK_CHAPTER,,pt,,,,,"Epistemologia, Construção E Difusão Do Conhecimento; Perspectivas Em Ação",4.0,15.0,EDUNEB - Editora da Universidade do Estado da Bahia,Salvador,['Eduardo Manuel de Freitas Jorge'],visao historico epistemologica de o conceito ontologiar desvelar ontologia em o filosofia ciencia computacao
A Estrutura Das Revoluções Científicas E A Relação Mente-Cérebro,2020,BOOK_CHAPTER,,pt,,,,,"Tecnologia Social E Difusão Do Conhecimento - Epistemologias Multirreferenciais, Redes E Inovação.",15.0,428.0,EDUFBA,Salvador,['José Garcia Vivas Miranda'],estrutura de o revolucoes cientifica relacao mente cerebro
Caracterización De La Anisotropía Del Microrrelieve Del Suelo Mediante La Dimensión Fractal,2001,BOOK_CHAPTER,,es,,,,,Avances Sobre El Estudio De La Erosión Hídrica Iii,98.0,107.0,Serviço de publicações da Universidade de La Coruña,La Coruña,['José Garcia Vivas Miranda'],caracterizacion anisotropia del microrrelieve suelo mediante dimension fractal
Modelo De Ontologia Baseado Em Instâncias: Um Experimento Prático,2018,BOOK_CHAPTER,,pt,,,,,Pesquisa Aplicada & Inovação,173.0,200.0,,,"['Eduardo Manuel de Freitas Jorge', 'Hugo Saba Pereira Cardoso']",modelo ontologia basear instancia experimento pratico
Perspectivas Da Diversidade E Educação A Partir De Um Revisão Sistêmica,2020,BOOK_CHAPTER,,pt,,,,,Educação E Diversidade: Múltiplos Olhares,87.0,100.0,CRV,Curitiba,['Hugo Saba Pereira Cardoso'],perspectiva de o diversidade educacao partir revisao sistemico
Reagregando O Brincar: Os Encontros De  Brinquedotecas Como Forma De Articular Os Espaços De Brincar Nas Universidades Estaduais Da Bahia,2021,BOOK_CHAPTER,,pt,,,,,A Brinquedoteca Na Universidade: Jeitos E Singularidades,37.0,52.0,EDITORA CRV,Salvador,['Eduardo Manuel de Freitas Jorge'],reagregar brincar encontro brinquedoteca forma articular espaco em o universidade estadual de o bahia
Semantic-Analysis Expert: Revisão Sistemática E Análise Semântica,2022,BOOK_CHAPTER,,pt,,,,,Sistemas De Representação Do Conhecimento: Uma Visão Transdisciplinar Entre Computação E Humanidades,129.0,146.0,EDUFBA,Salvador,"['Hugo Saba Pereira Cardoso', 'Eduardo Manuel de Freitas Jorge']",semantic analysi expert revisao sistematico analise semantico
Caracterização Do Transe Mediúnico Através Das Redes Funcionais Cerebrais,2023,BOOK_CHAPTER,,pt,,,,,Perispírito: Concepções E Pesquisas.,175.0,208.0,,São Paulo,['José Garcia Vivas Miranda'],caracterizacao de o transe mediunico atrave rede funcional cerebral
Pesquisa Aplicada E Inovação - Volume 02,2018,BOOK,,pt,,,,9788567562315,,,,EDIFBA,Salvador,['Hugo Saba Pereira Cardoso'],pesquisa aplicar inovacao volume
Gestão De Dados Científicos: Repositório Institucional Para Acesso Aberto A Trabalhos Científicos Completos Na Área De Educação,2019,BOOK_CHAPTER,,pt,,,,,"2nd International Conference On Convergence In Information Science, Technology And Education - Concitec",107.0,,,,['Eduardo Manuel de Freitas Jorge'],gestao dado cientifico repositorio institucional acesso abrir trabalho completo em o area educacao
Sincronização Por Motifs: Um Novo Método Para Análise De Redes Dinâmicas,2018,BOOK_CHAPTER,,pt,,,,,Pesquisa Aplicada E Inovação,149.0,171.0,EDIFBA,Salvador,['Marcio Luis Valença Araújo'],sincronizacao motif novo metodo analise rede dinamico
"Participação À Luz Do Universo Teórico-Interpretativo De Freire, Gohn E Bordenave",2024,BOOK_CHAPTER,,pt,,,,,Coordenação Pedagógica Na Bahia: Desafios E Possibilidades,109.0,126.0,CRV,Curitiba,['Hugo Saba Pereira Cardoso'],participacao luz de o universo teorico interpretativo freire gohn bordenave
Efecto Del Espaciado Sobre Los Índices Fractales Calculados A Partir De Datos Puntuales De Altura,2001,BOOK_CHAPTER,,es,,,,,Avances Sobre El Estudio De La Erosión Hídrica Iii,58.0,78.0,Serviço de publicações da Universidade de La Coruña,La Coruña,['José Garcia Vivas Miranda'],efecto del espaciar sobre indice fractale calcular partir dato puntuale altura
Modelo De Programação Baseado Em Exemplos,2018,BOOK_CHAPTER,,pt,,,,,Pesquisa Aplicada & Inovação,201.0,,EDIFBA,Salvador,['Eduardo Manuel de Freitas Jorge'],modelo programacao basear exemplo
A Inserção Da Robótica Educacional Nas Escolas Públicas Baianas: Uma Prática Pedagógica Inovadora Possível?,2015,BOOK_CHAPTER,,pt,,,,,"Educação, Tecnologia & Inovação.",209.0,228.0,,,['Eduardo Manuel de Freitas Jorge'],insercao de o robotica educacional em o escola publico baiano pratico pedagogico inovador possivel
Ativismo Digital E Participação Política: A Juventude Em Cena,2020,BOOK_CHAPTER,,pt,,,,,"Tecnologia Social E Difusão Do Conhecimento Epistemologias Multirreferenciais,  Redes E Inovação",225.0,240.0,EDUFBA,Salvador,['Hugo Saba Pereira Cardoso'],ativismo digital participacao politico juventude cena
Criação E Difusão Do Conhecimento - Processo De Atendimento Em Uma Central De Serviços (service Desk) - Estudo De Caso Na Cleartech,2013,BOOK_CHAPTER,,pt,,,,,Construção Do Conhecimento Em Organizações Na Perspectiva Das Redes Sociais,113.0,148.0,Eduneb,salvador,['Marcio Luis Valença Araújo'],criacao difusao de o conhecimento processo atendimento central servico service desk estudo caso em o cleartech
Tecnologia Sar E O Monitoramento Da Amazônia Brasileira: Uma Relação Promissora,2022,BOOK_CHAPTER,,pt,,,,,"Política, Gestão E Práticas Ambientais",267.0,288.0,,,['Hugo Saba Pereira Cardoso'],tecnologia sar monitoramento de o amazonia brasileiro relacao promissor
Construção Do Saber Jurídico E O Desafio Trazido Pelas Novas Tecnologias: Reflexões Sobre A Insuficiência Do Paradigma Atual,2011,BOOK_CHAPTER,,pt,,,,,"Epistemologia, Construção E Difusão Do Conhecimento: Perspectivas Em Ação",163.0,175.0,EDUNEB,Salvador,['Hugo Saba Pereira Cardoso'],construcao de o saber juridico desafio trazer por o novo tecnologia reflexoes sobre insuficiencia paradigma atual
Uma Visão Histórico-Epistemológica Do Conceito Ontologia: Desvelando A Ontologia Na Filosofia E Na Ciência Da Computação,2011,BOOK_CHAPTER,,pt,,,,,"Epistemologia, Construção E Difusão Do Conhecimento: Perspectivas Em Ação",21.0,37.0,EDUNEB,Salvador,['Hugo Saba Pereira Cardoso'],visao historico epistemologica de o conceito ontologiar desvelar ontologia em o filosofia ciencia computacao
Comunicando-Se Com O Computador: Lógica De Programação Utilizando A Linguagem C.,2016,BOOK,,pt,,,,9788567562124,,,,Edifba,Salvador,['Eduardo Manuel de Freitas Jorge'],comunicar computador logica programacao utilizar linguagem
Criação De Games Para Dispositivos Móveis: O Efeito Motivacional E Transformador No Processo De Aprendizagem,2016,BOOK_CHAPTER,,pt,,,,,"Interfaces Entre Games, Pesquisa & Mercado",105.0,124.0,Edifba,Salvador,"['Eduardo Manuel de Freitas Jorge', 'Hugo Saba Pereira Cardoso']",criacao game dispositivo movel efeito motivacional transformador em o processo aprendizagem
Revolução Da Impressão 3d Na Educação E Saúde: Reflexos No Ensino De Ciências E No Momento De Pandemia Da Coronavirus Disease 2019 (covid-19),2021,BOOK_CHAPTER,,pt,,,,,Construção Do Conhecimento Em Organizações Na Perspectiva Da Modelagem De Sistemas Cognitivos,208.0,231.0,Pimenta Cultural,,"['Eduardo Manuel de Freitas Jorge', 'Marcio Luis Valença Araújo']",revolucao de o impressao em o educacao saude reflexo ensino ciencia momento pandemia coronavirus disease covid
Eficiência E Consumo Energético: Uma Análise Comparativa No Setor Automotivo Brasileiro,2021,BOOK_CHAPTER,,pt,,,,,Coleção Desafios Das Engenharias: Engenharia Mecânica 2,1.0,7.0,Atena,Ponta Grossa-PR,['Aloisio Santos Nascimento Filho'],eficiencer consumo energetico analise comparativo em o setor automotivo brasileiro
A Inserção Da Robótica Educacional Nas Escolas Públicas   Baianas: Uma Prática Pedagógica Inovadora Possível?,2015,BOOK_CHAPTER,,pt,,,,,"Educação, Tecnologia & Inovação",209.0,228.0,Edifba,Salvador,['Hugo Saba Pereira Cardoso'],insercao de o robotica educacional em o escola publico baiano pratico pedagogico inovador possivel
Homogeneidad De La Microrrelieve Del Suelo Desde Una Perspectiva Fractal,2001,BOOK_CHAPTER,,es,,,,,Avances Sobre El Estudio De La Erosión Hídrica Iii,79.0,97.0,Serviços de publicação de Universidade de La Coruña,La Coruña,['José Garcia Vivas Miranda'],homogeneidad microrrelieve del suelo desde una perspectiva fractal
Aplicação Do Método Estatístico Multinível No Estudo Da Difusão Da Zika,2019,BOOK_CHAPTER,,pt,,,,,"Difusão Do Conhecimento: Educação, Saúde, Gestão E Inovação",1.0,271.0,EDUFBA,Salvador,['Marcio Luis Valença Araújo'],aplicacao de o metodo estatistico multinivel em o estudo difusao zika
Programação Ii,2012,BOOK,,pt,,,,999999999999X,,,,EdUneb,Salvador,['Eduardo Manuel de Freitas Jorge'],programacao
Concepções Epistemológicas No Ensino Das Relações Trigonométricas No 9º Ano Do Ensino  Fundamental,2020,BOOK_CHAPTER,,pt,,,,,Epistemologias: Base Para A Construção Do Conhecimento,91.0,102.0,CRV,Curitiba,['Marcio Luis Valença Araújo'],concepcoe epistemologico em o ensino de o relacoe trigonometrico ano fundamental
Construção Do Conhecimento Em Organizações Na Perspectiva Da Modelagem De Processos Industriais E Sistemas Complexos,2021,BOOK,,pt,,,,9786559391707,,,,Pimenta Cultural,São Paulo,['Aloisio Santos Nascimento Filho'],construcao de o conhecimento organizacoes em o perspectiva modelagem processo industrial sistema complexo
Pesquisa Aplicada E Inovação - Volume 3,2021,BOOK,,pt,,,,9786556302683,,,,EDUFBA,Salvador,['Hugo Saba Pereira Cardoso'],pesquisa aplicar inovacao volume
"Ciências Humanas: Afeto, Poder E Interações 2",2020,BOOK_CHAPTER,,pt,,,,,A Área De Mediunidade E Análise Da Rede De Coautoria,42.0,52.0,Atena Editora,Ponta Grossa,['José Garcia Vivas Miranda'],ciencia humano afeto poder interacoe
"Comunicando-Se Com O Computador:  Análise, Modelagem E Desenvolvimento De Sistema Orientado A Objetos",2018,BOOK,,pt,,,,9788567562285,,,,,,['Eduardo Manuel de Freitas Jorge'],comunicar computador analiser modelagem desenvolvimento sistema orientar objeto
Vigilância Epidemiológica E O Monitoramento De Casos De  Coinfecção De Leishmaniose Visceral E Hiv (lv-Hiv) No Estado  Da Bahia,2024,BOOK_CHAPTER,,pt,,,,,Saúde E Multidisciplinaridade,187.0,200.0,EDUFBA,Salvador,['Marcio Luis Valença Araújo'],vigilancia epidemiologico monitoramento caso coinfeccao leishmaniose visceral hiv em o estado de o bahia
Empreendedorismo Social: O Desafio De Educar Com Responsabilidade Social.,2017,BOOK_CHAPTER,,pt,,,,,Empreendedorismo E Inovação,279.0,291.0,EDIFBA,Salvador,['Hugo Saba Pereira Cardoso'],empreendedorismo social desafio educar responsabilidade
Inovação Tecnológica No Controle Da Disseminação Da Dengue Utilizando Modelos Computacionais: Uma Análise Bibliográfica Entre Técnicas Utilizadas No Período De 2010 A 2016,2016,BOOK_CHAPTER,,pt,,,,,Pesquisa Aplicada & Inovação,61.0,83.0,Edifba,Salvador,"['Aloisio Santos Nascimento Filho', 'Hugo Saba Pereira Cardoso']",inovacao tecnologico em o controle de o disseminacao dengue utilizar modelo computacional analise bibliografico tecnica periodo
O Uso De Ferramentas Analíticas Como Apoio Na Gestão E Na Avaliação Em Ambientes Virtuais De Aprendizagem,2016,BOOK_CHAPTER,,pt,,,,,Pesquisa Aplicada & Inovação,281.0,302.0,Edifba,Salvador,"['Eduardo Manuel de Freitas Jorge', 'Hugo Saba Pereira Cardoso']",uso ferramenta analitico apoio em o gestao avaliacao ambiente virtual aprendizagem
Inovação Tecnológica No Controle Da Disseminação Da Dengue Utilizando Modelos Computacionais: Uma Análise Bibliográfica Entre As Técnicas Utilizadas No Período De 2010 As 2016,2016,BOOK_CHAPTER,,pt,,,,,Pesquisa Aplicada & Inovação,1.0,404.0,EDIFBA,Salvador,['Marcio Luis Valença Araújo'],inovacao tecnologico em o controle de o disseminacao dengue utilizar modelo computacional analise bibliografico tecnica periodo
Fab Lab Uneb De Inovação: Laboratório Aberto Para Estimular O Desenvolvimento De Projetos Criativos,2017,BOOK_CHAPTER,,pt,,,,,Empreendedorismo E Inovação,65.0,83.0,EDIFBA,Salvador,"['Eduardo Manuel de Freitas Jorge', 'Hugo Saba Pereira Cardoso', 'Marcio Luis Valença Araújo']",fab lab uneb inovacao laboratorio abrir estimular desenvolvimento projeto criativo
Pesquisa Aplicada E Inovação Vol. 3,2021,BOOK,,pt,,,,9786556302683,,,,EDUFBA,Salvador,['Marcio Luis Valença Araújo'],pesquisa aplicar inovacao vol
Avaliação Da Cadeia De Suprimentos Automotiva: O Papel Da Iatf 16949:2016 No Contexto Da Indústria 4.0,2021,BOOK_CHAPTER,,pt,,,,,Construção Do Conhecimento Em Organizações Na Perspectiva Da Modelagem De Sistemas Cognitivos,51.0,78.0,Pimenta Cultural,São Paulo,['Aloisio Santos Nascimento Filho'],avaliacao de o cadeia suprimento automotivar papel iatf em o contexto industria
Criação De Conhecimento Em Desenvolvimento De Produtos Para As Novas Habilidades Da Indústria 4.0: Um Estudo De Caso Na Indústria Automotiva,2021,BOOK_CHAPTER,,pt,,,,,Construção Do Conhecimento Em Organizações Na Perspectiva Da Modelagem De Processos Industriais E Sistemas Complexos,47.0,77.0,Pimenta Cultural,São Paulo,['Aloisio Santos Nascimento Filho'],criacao conhecimento desenvolvimento produto novo habilidade de o industria estudo caso em o automotivo
Discursões Normativas  E Técnicas Para Criação  De Um Modelo De Avaliação Das  Condições De Acessibilidade Do  Mobiliário Urbano  De Salvador,2021,BOOK_CHAPTER,,pt,,,,,Pesquisa Aplicada E Inovação,95.0,108.0,EDUFBA,Salvador,['Eduardo Manuel de Freitas Jorge'],discursoes normativa tecnica criacao modelo avaliacao de o condicoe acessibilidade mobiliario urbano salvador
A Influência Das Imagens Animadas No Ensino De Dispositivos Constitucionais - Um Mecanismo Para Auxiliar Na Cognição Do Cérebro,2019,BOOK_CHAPTER,,pt,,,,,"Educação: Políticas, Estrutura E Organização 2",164.0,174.0,Atena Editora,Ponta Grossa,['Toni Alex Reis Borges'],influencia de o imagem animar em o ensino dispositivo constitucional mecanismo auxiliar cognicao cerebro
Multi-Agent Simulation For Enzyme Kinetics,2013,BOOK_CHAPTER,,pt,,,,,Springer Proceedings In Complexity,569.0,575.0,Springer International Publishing,,['José Garcia Vivas Miranda'],multi agent simulation enzyme kinetic
O Apoio Da Fapesb À Pesquisa E Extensão Em Turismo De Base Comunitária Do Cabula,2021,BOOK_CHAPTER,,pt,,,,,"Cabula, Território De Antigo Quilombo: Estudos E Perspectivas Para O Turismo De Base Comunitária",289.0,314.0,EDUFBA,Salvador,['Hugo Saba Pereira Cardoso'],apoio de o fapesb pesquisa extensaor turismo base comunitario cabula
Redes Bayesianas: Aadsp - Gerência De Teste,2020,BOOK,,pt,,,,9786586230024,,,,Editora Brazilian,São José dos Pinhais,['Hugo Saba Pereira Cardoso'],rede bayesiano aadsp gerencia teste
Programação I,2012,BOOK,,pt,,,,999999999999X,,,,,,['Eduardo Manuel de Freitas Jorge'],programacao
"Interfaces Entre Games, Pesquisa & Mercado",2016,BOOK,,pt,,,,9788567562117,,,,Edifba,Salvador,['Hugo Saba Pereira Cardoso'],interface game pesquisa mercado
Robótica Educacional: Revisão Sistemática E Aplicação Na Semana Nacional De Ciência De Tecnologia De 2018,2021,BOOK_CHAPTER,,pt,,,,,Pesquisa Aplicada E Inovação - Volume 3,17.0,40.0,EDUFBA,Salvador,['Hugo Saba Pereira Cardoso'],robotica educacional revisao sistematico aplicacao em o semana nacional ciencia tecnologia
Empreendedorismo E Inovação Em Saúde: Ciência & Mercado,2018,BOOK,,pt,,,,9788567562230,,,,EDIFBA,Salvador,['Eduardo Manuel de Freitas Jorge'],empreendedorismo inovacao saude ciencia mercado
Sincronização Por Motifs: Um Novo Método Para Análise De Redes Dinâmicas.,2018,BOOK_CHAPTER,,pt,,,,,Pesquisa Aplicada E Inovação - Volume 2,149.0,171.0,EDIFBA,Salvador,['Hugo Saba Pereira Cardoso'],sincronizacao motif novo metodo analise rede dinamico
